Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Black Bass with Blue Marlin,PS,1999.0,Sports,Starfish,0.06,0.04,0.0,0.01,0.11,,,,,,
DJ Max Fever,PSP,2009.0,Misc,PM Studios,0.09,0.0,0.0,0.01,0.11,77.0,5.0,6.5,13.0,Pentavision Entertainment,T
Mega Man Battle Network 5: Double Team DS (JP sales),DS,2005.0,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,0.11,,,,,,
Shrek: Forever After,X360,2010.0,Platform,Activision,0.1,0.0,0.0,0.01,0.11,62.0,22.0,6.2,9.0,Xpec,E10+
My Boyfriend,DS,2008.0,Simulation,DTP Entertainment,0.1,0.0,0.0,0.01,0.11,,,,,Eidos Interactive,E10+
Utawarerumono: Chiriyukusha e no Komoriuta,PS2,2006.0,Adventure,Aqua Plus,0.0,0.0,0.11,0.0,0.11,,,,,,
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,82.0,11.0,7.3,7.0,Keen Games,E
Pro Evolution Soccer 2016,XOne,2015.0,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,0.11,85.0,14.0,6.2,144.0,Konami,E
Hyper Formation Soccer,PS,1995.0,Sports,Human Entertainment,0.0,0.0,0.1,0.01,0.11,,,,,,
Tiger Woods PGA Tour 06,GC,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82.0,19.0,4.8,4.0,EA Sports,E
Jupiter Strike,PS,1994.0,Shooter,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,,,,,,
Totally Spies! Totally Party,Wii,2008.0,Misc,Ubisoft,0.09,0.01,0.0,0.01,0.11,,,,,,
Sudokuro,DS,2007.0,Puzzle,Crave Entertainment,0.1,0.0,0.0,0.01,0.11,,,,,FrontLine Studios,E
ArmA III,PC,2013.0,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,74.0,38.0,7.4,866.0,Bohemia Interactive,M
Saigo no Yakusoku no Monogatari,PSP,2011.0,Role-Playing,Unknown,0.0,0.0,0.11,0.0,0.11,,,,,,
Metal Gear Solid Integral,PS,1999.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.1,0.01,0.11,,,,,,
Tetris Evolution,X360,2007.0,Puzzle,THQ,0.08,0.02,0.0,0.01,0.11,52.0,21.0,,,Mass Media,E
Green Lantern: Rise of the Manhunters,DS,2011.0,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0.0,0.01,0.11,,,,,Griptonite Games,E10+
FIFA World Cup Germany 2006,PSP,2006.0,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,72.0,15.0,7.3,8.0,EA Canada,E
Fit in Six,Wii,2011.0,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.11,,,,,Blue Byte,E
Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,54.0,9.0,5.9,7.0,Kuju Entertainment,T
Naruto Shippuden: Naruto vs. Sasuke,DS,2008.0,Action,Takara Tomy,0.07,0.0,0.03,0.0,0.11,64.0,7.0,,,Takara Tomy,E10+
MLB 14: The Show,PSV,2014.0,Sports,Sony Computer Entertainment America,0.08,0.0,0.0,0.03,0.11,68.0,6.0,7.0,25.0,SCEA San Diego Studios,E
Rogue Warrior,X360,2009.0,Shooter,Bethesda Softworks,0.09,0.01,0.0,0.01,0.11,28.0,33.0,2.8,64.0,Rebellion,M
Sniper Elite,Wii,2010.0,Shooter,Reef Entertainment,0.07,0.02,0.0,0.01,0.11,71.0,4.0,,,Rebellion,M
Tales of the World: Reve Unitia,3DS,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,,,,,,
Sakura Wars,DC,2000.0,Adventure,Sega,0.0,0.0,0.11,0.0,0.11,,,,,,
Jampack Volume 14 (RP-T),PS2,2006.0,Misc,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.11,,,,,,
Pro Yakyuu Team o Tsukurou! 2,DS,2009.0,Sports,Sega,0.0,0.0,0.11,0.0,0.11,,,,,,
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,64.0,27.0,8.2,11.0,Warthog,M
Naruto Shippuden 3D: The New Era,3DS,2011.0,Action,505 Games,0.0,0.04,0.06,0.01,0.11,,,,,,
Woody Woodpecker Racing,PS,1999.0,Racing,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,46.0,4.0,,,VU Games,E
Martian Gothic: Unification,PS,2001.0,Adventure,Take-Two Interactive,0.06,0.04,0.0,0.01,0.11,64.0,4.0,6.1,16.0,Coyote Developments,M
Final Fantasy XII International Zodiac Job System,PS2,2007.0,Role-Playing,Square Enix,0.0,0.0,0.11,0.0,0.11,,,,,,
Fight Club,XB,2004.0,Fighting,Vivendi Games,0.08,0.02,0.0,0.0,0.11,37.0,29.0,4.7,13.0,Genuine Games,M
WWE 2K17,X360,2016.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.11,,,,,Yuke's,T
Carnage Heart,PS,1995.0,Strategy,Sony Computer Entertainment,0.01,0.01,0.09,0.01,0.11,,,,,,
Tom Clancy's Splinter Cell: Conviction,PC,2010.0,Action,Ubisoft,0.0,0.08,0.0,0.02,0.11,83.0,20.0,5.2,672.0,Ubisoft Montreal,M
"Grand Theft Auto: Mission Pack #1, London 1969",PS,1998.0,Adventure,Take-Two Interactive,0.06,0.04,0.0,0.01,0.11,,,,,,
Kamen Rider: Climax Heroes,PS2,2009.0,Fighting,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,,,,,,
Robotics;Notes,PS3,2012.0,Adventure,5pb,0.0,0.0,0.11,0.0,0.11,,,,,,
Disney Channel Collection Vol. 1,GBA,2004.0,Misc,,0.08,0.03,0.0,0.0,0.11,,,,,,
Total Immersion Racing,PS2,2002.0,Racing,Empire Interactive,0.05,0.04,0.0,0.01,0.11,59.0,7.0,,,Razorworks Studios,E
The Hardy Boys: The Hidden Theft,Wii,2009.0,Adventure,The Adventure Company,0.07,0.03,0.0,0.01,0.11,50.0,5.0,,,XPEC Entertainment Inc.,E10+
Virtual Hydlide,SAT,1995.0,Role-Playing,Sega,0.0,0.0,0.11,0.0,0.11,,,,,,
Rango: The Video Game,DS,2011.0,Action,Electronic Arts,0.07,0.03,0.0,0.01,0.11,55.0,4.0,,,Behavior Studios,E
Warriors Orochi 3,PSP,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.11,0.0,0.11,,,,,,
Space Invaders,GBA,2002.0,Shooter,Activision,0.08,0.03,0.0,0.0,0.11,,,,,,
FlatOut: Ultimate Carnage,X360,2007.0,Racing,Empire Interactive,0.07,0.02,0.0,0.01,0.11,80.0,44.0,8.8,66.0,Bugbear,T
Viewtiful Joe: Double Trouble!,DS,2005.0,Action,Capcom,0.08,0.0,0.01,0.01,0.11,,,,,,
Digimon Digital Card Battle,PS,1999.0,Strategy,Namco Bandai Games,0.06,0.04,0.0,0.01,0.11,51.0,5.0,9.0,44.0,Bandai,T
Petz Fashion: Dogz & Catz,DS,2009.0,Simulation,Ubisoft,0.1,0.0,0.0,0.01,0.11,,,,,,
Dragon Ball Z: Battle of Z,PSV,2014.0,Fighting,Namco Bandai Games,0.0,0.04,0.06,0.01,0.11,66.0,7.0,7.5,54.0,Artdink,T
Kuroko's Basketball: Miracle Game,PSP,2012.0,Sports,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,,,,,,
Aquapazza: Aquaplus Dream Match,PS3,2012.0,Fighting,Aqua Plus,0.05,0.0,0.05,0.01,0.11,75.0,13.0,7.8,20.0,Examu,T
Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,,,,,
Stronghold Kingdoms,PC,2011.0,Strategy,DTP Entertainment,0.0,0.1,0.0,0.01,0.11,75.0,4.0,4.9,89.0,FireFly Studios,
Yuusha no Kuse ni Namaikida Or 3D,PSP,2010.0,Strategy,Sony Computer Entertainment,0.0,0.0,0.11,0.0,0.11,,,,,,
Lucha Libre AAA: Heroes del Ring,PS3,2010.0,Fighting,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,54.0,6.0,7.1,10.0,Immersion Software & Graphics,T
Dead to Rights II,XB,2005.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,54.0,35.0,7.4,5.0,Namco,M
Hysteria Hospital: Emergency Ward,DS,2009.0,Action,Oxygen Interactive,0.1,0.0,0.0,0.01,0.11,45.0,12.0,,,Gameinvest,E
Project: Horned Owl,PS,1995.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.05,0.01,0.11,,,,,,
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,,,,,,
Pac-Man and the Ghostly Adventures 2,X360,2014.0,Adventure,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,7.0,6.5,10.0,Vicious Cycle,E10+
Trauma Center: Under the Knife 2,DS,2008.0,Simulation,Atlus,0.1,0.0,0.0,0.01,0.11,79.0,29.0,8.5,11.0,Vanguard,T
Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,1995.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,,,,,,
Busou Shinki: Battle Masters Mk. 2,PSP,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,,,,,
Skylanders Imaginators,PS3,2016.0,Platform,Activision,0.02,0.07,0.0,0.02,0.11,,,,,Toys for Bob,E10+
Cabela's Dangerous Hunts 2,XB,2005.0,Sports,Activision,0.08,0.02,0.0,0.0,0.11,63.0,4.0,,,Sand Grain Studios,T
Fate/Extella: The Umbral Star,PS4,2016.0,Action,PQube,0.0,0.0,0.11,0.0,0.11,,,,,Marvelous Inc.,T
Fairy Tail: Portable Guild,PSP,2010.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,,,,,
Big League Sports: Summer,DS,2009.0,Sports,Activision,0.09,0.0,0.0,0.01,0.11,,,,,Koolhaus Games,E
SimCity 2000,GBA,2003.0,Simulation,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,62.0,9.0,7.8,11.0,Full-Fat,E
Brunswick Circuit Pro Bowling 2,PS,2000.0,Sports,THQ,0.06,0.04,0.0,0.01,0.11,,,,,,
D,PS,1995.0,Adventure,Acclaim Entertainment,0.0,0.0,0.1,0.01,0.11,,,,,,
Rock Revolution,DS,2008.0,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.1,,,6.8,8.0,"Zoe Mode, HB Studios Multimedia",E10+
X-Men: The Official Game,DS,2006.0,Action,Activision,0.1,0.0,0.0,0.01,0.1,50.0,17.0,7.8,6.0,Amaze Entertainment,E10+
"Sakura Wars: So Long, My Love",Wii,2010.0,Role-Playing,Ackkstudios,0.05,0.04,0.0,0.01,0.1,75.0,30.0,7.3,31.0,Idea Factory,T
Ennichi no Tatsujin,Wii,2006.0,Misc,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Mind Zero,PSV,2013.0,Role-Playing,GungHo,0.05,0.0,0.04,0.02,0.1,59.0,13.0,6.0,72.0,Zerodiv,T
Rocky Balboa,PSP,2007.0,Sports,Ubisoft,0.01,0.09,0.0,0.01,0.1,58.0,17.0,6.6,11.0,Ubisoft,T
Wizardry VI: Bane of the Cosmic Forge,SNES,1995.0,Role-Playing,ASCII Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
Power Pocket Koushien,DS,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
Pro Yaky? Spirits 2010,PS2,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
Taiko no Tatsujin: V Version,PSV,2015.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Gravity Games Bike: Street Vert Dirt,PS2,2002.0,Sports,Midway Games,0.05,0.04,0.0,0.01,0.1,24.0,12.0,4.1,27.0,Midway,T
Top Spin,PS2,2005.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1,67.0,28.0,7.8,12.0,Pam Development,E
Derby Stallion P,PSP,2006.0,Sports,Enterbrain,0.0,0.0,0.1,0.0,0.1,,,,,,
Family Feud: 2012 Edition,X360,2011.0,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1,47.0,4.0,5.3,6.0,Ubisoft,E10+
Kamen Rider: Battride War II,PS3,2014.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Kenka Bancho Bros: Tokyo Battle Royale,PSP,2012.0,Action,Spike,0.0,0.0,0.1,0.0,0.1,,,,,,
UFC: Tapout 2,XB,2003.0,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,66.0,14.0,7.3,4.0,DreamFactory,T
Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,DS,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
The Book of Unwritten Tales,PC,2009.0,Adventure,HMH Interactive,0.0,0.08,0.0,0.02,0.1,82.0,32.0,8.2,144.0,KING Art,T
My First Dollhouse,DS,2010.0,Misc,505 Games,0.1,0.0,0.0,0.01,0.1,,,,,505 Games,E
Dreamer Series: Top Model,DS,2009.0,Simulation,DreamCatcher Interactive,0.1,0.0,0.0,0.01,0.1,,,,,,
Science Papa,DS,2009.0,Misc,Activision,0.09,0.01,0.0,0.01,0.1,,,,,Activision,E
The Godfather: Mob Wars,PSP,2006.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,59.0,34.0,7.9,16.0,Page 44 Studios,M
American Girl: Julie Finds a Way,DS,2007.0,Adventure,THQ,0.1,0.0,0.0,0.01,0.1,,,,,Webfoot Technologies,E
Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Jikkyou Powerful Pro Yakyuu 10,GC,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
Ski-Doo Snowmobile Challenge,PS3,2009.0,Racing,PQube,0.1,0.0,0.0,0.01,0.1,,,,,Coldwood Interactive,E
Vexx,XB,2003.0,Platform,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.1,70.0,21.0,8.5,10.0,Acclaim,T
F1 Career Challenge,PS2,2003.0,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.1,70.0,15.0,7.7,15.0,Electronic Arts,E
Pariah,XB,2005.0,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,70.0,52.0,7.4,19.0,Digital Extremes,M
Cabela's Outdoor Adventures,XB,2005.0,Sports,Zoo Digital Publishing,0.08,0.02,0.0,0.0,0.1,,,,,FUN Labs,T
Fatal Frame 2: Wii Edition,Wii,2012.0,Action,Nintendo,0.0,0.0,0.1,0.0,0.1,,,,,,
Metal Slug 3,XB,2004.0,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76.0,56.0,5.1,15.0,SNK,T
World Series of Poker: Tournament of Champions 2007 Edition,PSP,2006.0,Misc,Activision,0.1,0.0,0.0,0.01,0.1,,,,,,
Motocross Mania 3,PS2,2004.0,Racing,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1,,,,,Deibus Studios,T
Sacred 3,PS3,2014.0,Role-Playing,Deep Silver,0.03,0.04,0.03,0.01,0.1,56.0,13.0,3.4,46.0,"Deep Silver, Keen Games",M
Yoostar2,PS3,2011.0,Misc,Unknown,0.04,0.04,0.0,0.02,0.1,54.0,15.0,,,Blitz Games Studios,T
Pro Yakyuu Famista DS 2009,DS,2009.0,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Winning Eleven: Pro Evolution Soccer 2007,X360,2006.0,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,79.0,22.0,6.5,33.0,KCET,E
Banjo-Pilot,GBA,2005.0,Racing,THQ,0.07,0.03,0.0,0.0,0.1,68.0,22.0,5.9,9.0,Rare Ltd.,E
Gallop Racer 2006,PS2,2005.0,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,69.0,15.0,8.3,8.0,Tecmo,E
Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,InXile Entertainment,M
The First Templar,X360,2011.0,Action,Kalypso Media,0.06,0.04,0.0,0.01,0.1,52.0,21.0,6.3,26.0,Haemimont,T
Patapon 2,PSP,2008.0,Misc,Sony Computer Entertainment,0.0,0.03,0.06,0.01,0.1,81.0,49.0,8.3,62.0,SCE Japan Studio,E
Digimon Story: Lost Evolution,DS,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Frogger: Ancient Shadow,PS2,2005.0,Platform,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.1,54.0,17.0,4.0,5.0,Hudson Soft,E
Princess Debut,DS,2008.0,Misc,Cave,0.1,0.0,0.0,0.01,0.1,71.0,6.0,7.4,7.0,Cave,E
Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,Konami,E
Despicable Me: The Game,PS2,2010.0,Platform,D3Publisher,0.05,0.04,0.0,0.01,0.1,,,,,,
Metal Arms: Glitch in the System,GC,2003.0,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,83.0,30.0,9.3,19.0,Swingin' Ape,T
Etrian Odyssey II: Heroes of Lagaard,3DS,2014.0,Role-Playing,Atlus,0.0,0.0,0.1,0.0,0.1,,,,,,
The Bachelor: The Videogame,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.1,,,,,,
Tom Clancy's Splinter Cell: Chaos Theory,GC,2005.0,Action,Ubisoft,0.08,0.02,0.0,0.0,0.1,81.0,28.0,8.5,15.0,Ubisoft Montreal,M
Escape From Monkey Island,PS2,2001.0,Adventure,LucasArts,0.05,0.04,0.0,0.01,0.1,84.0,21.0,8.2,11.0,LucasArts,T
Disney's Chicken Little: Ace In Action,Wii,,Shooter,Disney Interactive Studios,0.09,0.0,0.0,0.01,0.1,72.0,8.0,,,Avalanche Software,E10+
The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.1,61.0,9.0,7.8,6.0,Artificial Mind and Movement,E10+
Imagine: Soccer Captain,DS,2009.0,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.1,,,,,Powerhead Games,E
Mickey's Speedway USA (weekly JP sales),N64,2000.0,Racing,Nintendo,0.0,0.0,0.1,0.0,0.1,,,,,,
Brain Quest: Grades 5 & 6,DS,2008.0,Misc,Electronic Arts,0.1,0.0,0.0,0.01,0.1,,,,,,
Who Wants to Be a Millionaire: 3rd Edition,Wii,2010.0,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1,,,,,Ludia Inc.,E
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,PSP,2006.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,2011.0,Action,THQ,0.06,0.03,0.0,0.01,0.1,,,,,,
Power Rangers: Super Legends,DS,2007.0,Action,Disney Interactive Studios,0.08,0.02,0.0,0.01,0.1,,,,,,
Macross 30: Ginga o Tsunagu Utagoe,PS3,2013.0,Shooter,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Kidou Senshi Gundam UC,PS3,2012.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Gretzky NHL,PSP,2005.0,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.1,61.0,23.0,7.4,10.0,Page 44 Studios,E
Corvette Evolution GT,DS,2008.0,Racing,Black Bean Games,0.1,0.0,0.0,0.01,0.1,,,,,Jack of All Games,E
Momotarou Dentetsu 16,Wii,2007.0,Misc,Hudson Soft,0.0,0.0,0.1,0.0,0.1,,,,,,
Dropship: United Peace Force,PS2,2002.0,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,78.0,17.0,8.6,10.0,SCEE,T
Road Rash: Jailbreak,GBA,2003.0,Racing,Zoo Digital Publishing,0.07,0.03,0.0,0.0,0.1,78.0,15.0,9.3,23.0,Magic Pockets,T
Syberia,XB,2003.0,Action,Microids,0.08,0.02,0.0,0.0,0.1,72.0,17.0,7.0,5.0,Microids,T
Thrillville: Off the Rails,PSP,2007.0,Strategy,LucasArts,0.09,0.0,0.0,0.01,0.1,72.0,7.0,0.6,24.0,Frontier Developments,E10+
Cloudy With a Chance of Meatballs,PS3,2009.0,Platform,Ubisoft,0.09,0.01,0.0,0.01,0.1,66.0,9.0,6.0,5.0,Ubisoft Shanghai,E
G1 Jockey 3,PS2,2002.0,Sports,THQ,0.02,0.01,0.07,0.0,0.1,71.0,12.0,9.0,10.0,Koei/Inis,E
Family Fun Football,Wii,2009.0,Sports,Tecmo Koei,0.1,0.0,0.0,0.01,0.1,,,,,"Seamless Entertainment, Inc.",E
Atsumare! Power Pro Kun no DS Koushien,DS,,Sports,,0.0,0.0,0.1,0.0,0.1,,,,,,
Exit DS,DS,2008.0,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1,64.0,25.0,6.7,6.0,Moss,E
Revolution X,PS,1995.0,Shooter,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.1,,,,,,
Little Battlers eXperience W,3DS,2013.0,Role-Playing,Level 5,0.0,0.0,0.1,0.0,0.1,,,,,,
Riviera: The Promised Land,GBA,2004.0,Role-Playing,Sting,0.07,0.03,0.0,0.0,0.1,76.0,26.0,9.2,21.0,Sting,T
Blades of Time,X360,2012.0,Action,Konami Digital Entertainment,0.07,0.02,0.0,0.01,0.1,52.0,23.0,6.5,30.0,Gaijin Entertainment,M
Yggdra Union: We'll Never Fight Alone,PSP,2008.0,Role-Playing,Sting,0.05,0.0,0.04,0.01,0.1,73.0,17.0,7.9,18.0,Sting,T
Top Gun: Combat Zones,GBA,2004.0,Simulation,Mastiff,0.07,0.03,0.0,0.0,0.1,,,,,,
Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,2014.0,Role-Playing,Atlus,0.03,0.02,0.05,0.01,0.1,,,,,,
"Sesame Street: Ready, Set, Grover!",Wii,2011.0,Misc,Warner Bros. Interactive Entertainment,0.1,0.0,0.0,0.01,0.1,,,,,,
Brooktown High: Senior Year,PSP,2007.0,Simulation,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,51.0,25.0,,,Backbone Entertainment,T
Bujingai: The Forsaken City,PS2,2003.0,Fighting,505 Games,0.05,0.04,0.0,0.01,0.1,72.0,28.0,7.5,14.0,Taito Corporation,T
Doko Demo Issho,PSP,2004.0,Misc,Sony Computer Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
Universe at War: Earth Assault,X360,2008.0,Action,Sega,0.09,0.01,0.0,0.01,0.1,66.0,44.0,8.3,57.0,Petroglyph,T
Barbie in The 12 Dancing Princesses,DS,2007.0,Adventure,Activision,0.09,0.01,0.0,0.01,0.1,,,,,WayForward,E
Gem Quest: 4 Elements,DS,2011.0,Puzzle,Mastertronic,0.05,0.05,0.0,0.01,0.1,,,,,"Joindots, Mastertronic",E
Beyond Good & Evil,XB,2003.0,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1,,,,,,
Death By Degrees,PS2,2005.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,51.0,45.0,6.2,24.0,Namco,M
Just In Time Translations,DS,2009.0,Misc,THQ,0.1,0.0,0.0,0.01,0.1,,,,,THQ,E
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,1995.0,Fighting,Atlus,0.0,0.0,0.1,0.01,0.1,,,,,,
Vandal Hearts II,PS,1999.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.1,,,,,,
Samurai Warriors Chronicles 2nd,3DS,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.1,0.0,0.1,,,,,,
Rome: Total War,PC,2004.0,Strategy,Activision,0.0,0.09,0.0,0.02,0.1,92.0,58.0,9.1,1050.0,Creative Assembly,T
Toaru Majutsu no Index,PSP,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,0.1,0.0,0.1,,,,,,
Doom 3,PC,2004.0,Shooter,Activision,0.05,0.04,0.0,0.01,0.1,87.0,83.0,7.6,896.0,id Software,M
WireWay,DS,2009.0,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.1,62.0,9.0,,,Konami,E
Astro Boy: The Video Game,DS,2009.0,Action,D3Publisher,0.09,0.0,0.0,0.01,0.1,34.0,9.0,,,Art,E
Uta no Prince-Sama: Music,PSP,2011.0,Misc,Broccoli,0.0,0.0,0.1,0.0,0.1,,,,,,
UNO / Skip-Bo / UNO Freefall,DS,2006.0,Misc,Zoo Digital Publishing,0.1,0.0,0.0,0.01,0.1,59.0,5.0,,,Black Lantern Studios,E
Ride,XOne,2015.0,Racing,Milestone S.r.l.,0.04,0.05,0.0,0.01,0.1,54.0,9.0,5.3,17.0,Milestone S.r.l,E
Culdcept DS,DS,2008.0,Strategy,Sega,0.0,0.0,0.1,0.0,0.1,,,,,,
NASCAR The Game: Inside Line,X360,2012.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1,72.0,7.0,3.4,27.0,Eutechnyx,E
How to Train Your Dragon 2,PS3,2014.0,Adventure,Little Orbit,0.03,0.06,0.0,0.02,0.1,,,,,Torus Games,E10+
JU-ON: The Grudge,Wii,2009.0,Action,Rising Star Games,0.07,0.01,0.01,0.01,0.1,39.0,32.0,5.6,34.0,FeelPlus,M
Yu-Gi-Oh! 5D's Wheelie Breakers,Wii,2009.0,Racing,Konami Digital Entertainment,0.09,0.01,0.0,0.01,0.1,,,,,,
Colin McRae Rally 04,XB,2004.0,Racing,Codemasters,0.08,0.02,0.0,0.0,0.1,84.0,33.0,8.1,19.0,Codemasters,E
The King of Fighters: Dream Match 1999,DC,1999.0,Fighting,SNK,0.0,0.0,0.1,0.0,0.1,,,,,,
Monster Jam: Maximum Destruction,GBA,2002.0,Racing,Ubisoft,0.07,0.03,0.0,0.0,0.1,58.0,8.0,,,UDS,E
FIFA Street,XB,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,60.0,21.0,8.0,9.0,EA Canada,E
Weiss Schwarz Portable,PSP,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,,,,,,
Dora's Big Birthday Adventure,Wii,2010.0,Misc,Take-Two Interactive,0.09,0.01,0.0,0.01,0.1,,,,,High Voltage Software,E
The Sims 4: City Living,PC,2016.0,Simulation,Electronic Arts,0.02,0.08,0.0,0.01,0.1,77.0,10.0,5.7,30.0,Maxis,T
Kirarin * Revolution: Mezase! Idol Queen,DS,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,,,,,,
Dungeons & Dragons Tactics,PSP,2007.0,Strategy,Atari,0.09,0.0,0.0,0.01,0.1,,,,,,
X-Men: Children of the Atom,PS,1998.0,Fighting,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.1,,,,,,
