Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
MySims Party,DS,2009.0,Simulation,Electronic Arts,0.15,0.12,0.0,0.03,0.3,64.0,9.0,,,EA Games,E
Hamster Tarou,GB,1999.0,Simulation,Jorudan,0.0,0.0,0.3,0.0,0.3,,,,,,
Fist of the North Star: Ken's Rage 2,PS3,2012.0,Fighting,Tecmo Koei,0.0,0.0,0.3,0.0,0.3,49.0,19.0,7.0,19.0,"Koei, Omega Force",M
Shark Tale,GC,2004.0,Action,Activision,0.23,0.06,0.0,0.01,0.3,69.0,23.0,,,Edge of Reality,E
MLB SlugFest Loaded,PS2,2004.0,Sports,Midway Games,0.14,0.11,0.0,0.04,0.3,77.0,30.0,9.5,4.0,Point of View,T
Squinkies,DS,2011.0,Misc,Activision,0.26,0.02,0.0,0.02,0.3,,,,,Human Soft,E
Rapala Pro Bass Fishing 2010,Wii,2010.0,Sports,Activision,0.22,0.05,0.0,0.03,0.3,,,,,FUN Labs,E
Teenage Mutant Ninja Turtles,XB,2003.0,Action,Konami Digital Entertainment,0.22,0.06,0.0,0.01,0.3,56.0,22.0,8.4,9.0,Konami,E
Capcom Classics Collection Remixed,PSP,2006.0,Misc,Capcom,0.27,0.0,0.0,0.02,0.3,72.0,37.0,7.0,5.0,Digital Eclipse,T
1701 A.D.,PC,2006.0,Simulation,Deep Silver,0.0,0.25,0.0,0.04,0.3,79.0,30.0,8.3,38.0,Related Designs,E10+
Lego Star Wars: The Force Awakens,XOne,2016.0,Action,Warner Bros. Interactive Entertainment,0.14,0.13,0.0,0.02,0.3,76.0,11.0,7.0,18.0,TT Games,E10+
Little Deviants,PSV,2011.0,Platform,Sony Computer Entertainment,0.14,0.12,0.0,0.04,0.3,57.0,62.0,5.5,53.0,Bigbig Studios,E10+
Spider-Man 3,PSP,2007.0,Platform,Activision,0.01,0.23,0.0,0.05,0.3,52.0,7.0,7.4,9.0,Treyarch,T
AMF Bowling 2004,XB,2003.0,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3,48.0,6.0,4.4,8.0,,
N3: Ninety-Nine Nights,X360,2006.0,Action,Microsoft Game Studios,0.2,0.02,0.05,0.02,0.3,,,,,,
Scooby-Doo! Night of 100 Frights,GC,2002.0,Platform,THQ,0.23,0.06,0.0,0.01,0.3,,,,,,
Shrek the Third,DS,,Action,Activision,0.26,0.01,0.0,0.02,0.3,70.0,16.0,6.5,4.0,Vicarious Visions,E
Radiant Historia,DS,2010.0,Role-Playing,Atlus,0.19,0.0,0.09,0.01,0.29,85.0,30.0,9.0,81.0,Atlus,E10+
Sorcery,PS3,2012.0,Action,Sony Computer Entertainment,0.14,0.11,0.0,0.05,0.29,70.0,52.0,7.3,57.0,The Workshop,E10+
RealSports Boxing,2600,1986.0,Sports,Atari,0.28,0.02,0.0,0.0,0.29,,,,,,
Imagine: Makeup Artist,DS,2020.0,Simulation,Ubisoft,0.27,0.0,0.0,0.02,0.29,,,,,Ubisoft,E
Harry Potter and the Order of the Phoenix,X360,2007.0,Action,Electronic Arts,0.24,0.03,0.0,0.02,0.29,68.0,38.0,6.8,20.0,EA Games,E10+
Grandia II,PS2,2002.0,Role-Playing,Ubisoft,0.14,0.11,0.0,0.04,0.29,71.0,19.0,8.6,31.0,Game Arts,T
Shaun White Snowboarding: World Stage,Wii,2009.0,Sports,Ubisoft,0.24,0.03,0.0,0.02,0.29,72.0,33.0,8.7,30.0,Ubisoft,E
Spider-Man: Friend or Foe,X360,2007.0,Action,Activision,0.26,0.01,0.0,0.02,0.29,60.0,51.0,6.3,26.0,Next Level Games,E10+
Guitar Hero: Van Halen,X360,2009.0,Misc,Activision,0.16,0.1,0.0,0.03,0.29,57.0,34.0,5.8,17.0,"Neversoft Entertainment, Underground Development",T
Dreamworks Madagascar Kartz,PS3,2009.0,Racing,Activision,0.19,0.07,0.0,0.04,0.29,,,,,Sidhe Interactive,E
Batman: The Brave and the Bold the Videogame,DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.23,0.04,0.0,0.02,0.29,74.0,14.0,8.0,8.0,WayForward,E10+
The Sims 2,PC,2004.0,Simulation,Electronic Arts,0.02,0.24,0.0,0.04,0.29,90.0,61.0,8.8,676.0,Maxis,T
Phineas and Ferb Ride Again,DS,2010.0,Action,Disney Interactive Studios,0.24,0.03,0.0,0.02,0.29,,,,,Altron,E
Need for Speed Underground,GBA,2003.0,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,77.0,9.0,8.2,25.0,Pocketeers,E
Def Jam Rapstar,X360,2010.0,Misc,Konami Digital Entertainment,0.25,0.02,0.0,0.02,0.29,74.0,36.0,5.4,9.0,"Terminal Reality, 4mm Games",T
Power Pro Kun Pocket 4,GBA,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.01,0.29,,,,,,
Guardian Heroes,SAT,1995.0,Role-Playing,Sega,0.0,0.0,0.29,0.0,0.29,,,,,,
Outlaw Golf,XB,2002.0,Sports,TDK Mediactive,0.22,0.06,0.0,0.01,0.29,72.0,23.0,6.9,9.0,Simon & Schuster,T
Fisherman's Bait 2: Big Ol' Bass,PS,1999.0,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.02,0.29,,,,,,
MySims SkyHeroes,Wii,2010.0,Action,Electronic Arts,0.16,0.1,0.0,0.03,0.29,67.0,9.0,5.2,5.0,Electronic Arts,E10+
Mini Ninjas,X360,2009.0,Action,Eidos Interactive,0.12,0.14,0.0,0.03,0.29,73.0,44.0,8.4,38.0,Io Interactive,E10+
Lupin the 3rd: Treasure of the Sorcerer King,PS2,2002.0,Adventure,505 Games,0.02,0.02,0.25,0.01,0.29,67.0,16.0,,,Banpresto,T
Disney Infinity,3DS,2013.0,Action,Disney Interactive Studios,0.17,0.1,0.0,0.02,0.29,,,,,,
The LEGO Movie Videogame,PSV,2014.0,Action,Warner Bros. Interactive Entertainment,0.04,0.19,0.0,0.07,0.29,,,5.6,14.0,TT Games,E10+
Kurohyou: Ryu ga Gotoku Shinshou,PSP,2010.0,Adventure,Sega,0.0,0.0,0.29,0.0,0.29,,,,,,
Ben 10 Alien Force: Vilgax Attacks,PS2,2009.0,Action,D3Publisher,0.11,0.03,0.0,0.15,0.29,,,7.0,4.0,Papaya Studios,E10+
NBA Street V3,GC,2005.0,Sports,Electronic Arts,0.23,0.06,0.0,0.01,0.29,88.0,36.0,8.4,16.0,EA Canada,E
Nicktoons: Battle for Volcano Island,DS,2006.0,Action,THQ,0.27,0.0,0.0,0.02,0.29,59.0,6.0,,,Natsume,E
WinBack: Covert Operations,PS2,2000.0,Shooter,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,0.29,66.0,11.0,7.7,20.0,Omega Force,T
Kagero: Deception II,PS,1998.0,Strategy,Virgin Interactive,0.03,0.02,0.22,0.02,0.29,,,,,,
Syphon Filter: Dark Mirror,PSP,2006.0,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,0.29,87.0,58.0,9.0,118.0,Sony Bend,M
Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,PS,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.02,0.29,,,,,,
Invizimals: Shadow Zone,PSP,2010.0,Strategy,Sony Computer Entertainment,0.05,0.16,0.0,0.08,0.29,,,9.0,4.0,Novarama,E10+
Glory of Heracles,DS,2008.0,Role-Playing,Nintendo,0.19,0.0,0.08,0.01,0.29,69.0,23.0,7.3,18.0,Paon Corporation,E10+
Rabbids: Alive & Kicking,X360,2011.0,Misc,Ubisoft,0.15,0.11,0.0,0.03,0.29,,,,,,
Up,X360,2009.0,Action,THQ,0.2,0.07,0.0,0.03,0.29,61.0,18.0,6.8,6.0,Heavy Iron Studios,E10+
Modnation Racers: Road Trip,PSV,2012.0,Racing,Sony Computer Entertainment,0.15,0.09,0.0,0.04,0.29,62.0,51.0,6.4,69.0,SCEA,E
NBA Live 06,X360,2005.0,Sports,Electronic Arts,0.27,0.0,0.0,0.02,0.29,64.0,35.0,5.6,16.0,EA Canada,E
ExerBeat,Wii,2010.0,Sports,Namco Bandai Games,0.1,0.16,0.0,0.03,0.29,60.0,9.0,7.6,5.0,Namco Bandai Games,E
J-League Victory Goal '96,SAT,1996.0,Sports,Sega,0.0,0.0,0.29,0.0,0.29,,,,,,
Need for Speed: Most Wanted,PC,2005.0,Racing,Electronic Arts,0.02,0.23,0.0,0.04,0.29,82.0,19.0,8.5,525.0,Black Box,T
Jeopardy! 2nd Edition,PS,2000.0,Misc,Hasbro Interactive,0.16,0.11,0.0,0.02,0.29,,,,,,
SD Gundam G Century,PS,1997.0,Strategy,Namco Bandai Games,0.0,0.0,0.27,0.02,0.29,,,,,,
Ratchet & Clank: Size Matters,PS2,2008.0,Platform,Sony Computer Entertainment,0.13,0.1,0.03,0.03,0.29,,,,,,
Front Mission Evolved,PS3,2010.0,Shooter,Square Enix,0.09,0.06,0.11,0.03,0.29,58.0,42.0,6.0,30.0,Double Helix Games,T
Ultimate Marvel vs. Capcom 3,PSV,2011.0,Fighting,Capcom,0.17,0.08,0.0,0.04,0.29,80.0,48.0,7.7,93.0,Capcom,T
Little King's Story,Wii,2009.0,Strategy,Rising Star Games,0.14,0.1,0.02,0.02,0.29,87.0,50.0,8.8,86.0,Cing,T
Atelier Iris 3: Grand Phantasm (US Sales),PS2,2006.0,Role-Playing,Tecmo Koei,0.14,0.11,0.0,0.04,0.29,,,,,,
Itadaki Street 2: Neon Sign wa Bara Iro ni,SNES,1994.0,Misc,Enix Corporation,0.0,0.0,0.29,0.0,0.29,,,,,,
Dynasty Warriors: Strikeforce,PS3,2009.0,Action,Tecmo Koei,0.11,0.07,0.07,0.03,0.29,64.0,27.0,7.3,15.0,Omega Force,T
From TV Animation One Piece: Treasure Battle!,GC,2002.0,Fighting,Namco Bandai Games,0.0,0.0,0.28,0.01,0.29,,,,,,
Alvin and the Chipmunks: The Squeakquel,DS,2009.0,Misc,Majesco Entertainment,0.27,0.0,0.0,0.02,0.29,,,,,ImaginEngine,E
Dolphin,2600,1983.0,Action,Activision,0.27,0.02,0.0,0.0,0.29,,,,,,
NieR,X360,2010.0,Role-Playing,Square Enix,0.13,0.1,0.04,0.02,0.29,67.0,60.0,8.3,126.0,Cavia Inc.,M
Zoo Tycoon 2 DS,DS,2008.0,Strategy,THQ,0.24,0.03,0.0,0.02,0.29,60.0,17.0,5.4,7.0,Altron,E
Area 51,XB,2005.0,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29,72.0,43.0,8.1,16.0,Midway Studios - Austin,M
Deadpool,PS4,2015.0,Action,Activision,0.14,0.11,0.0,0.05,0.29,60.0,11.0,5.7,68.0,High Moon Studios,M
UEFA Euro 2016,PS4,2016.0,Sports,Konami Digital Entertainment,0.0,0.22,0.04,0.04,0.29,72.0,7.0,6.6,8.0,Konami,E
Hamster Club 4: Shigessa Daidassou,GBA,2003.0,Simulation,Jorudan,0.0,0.0,0.28,0.01,0.29,,,,,,
Imagine: Fashion Designer World Tour,DS,2009.0,Simulation,Ubisoft,0.27,0.0,0.0,0.02,0.29,,,,,Virtual Toys,E
Wanted: Weapons of Fate,PS3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.04,0.29,61.0,56.0,7.1,25.0,GRIN,M
Mega Man X8,PS2,2004.0,Platform,Capcom,0.14,0.11,0.0,0.04,0.29,68.0,23.0,8.5,63.0,"Valuewave Co.,Ltd.",E
The Chronicles of Riddick: Assault on Dark Athena,X360,2009.0,Shooter,Atari,0.16,0.1,0.0,0.03,0.29,82.0,67.0,8.2,73.0,Starbreeze,M
Ford Mustang: The Legend Lives,PS2,2005.0,Racing,Take-Two Interactive,0.14,0.11,0.0,0.04,0.29,58.0,5.0,7.3,8.0,Eutechnyx,E
Fast Food,2600,1981.0,Action,Unknown,0.27,0.02,0.0,0.0,0.29,,,,,,
TouchMaster: Connect,DS,2010.0,Puzzle,Warner Bros. Interactive Entertainment,0.1,0.16,0.0,0.03,0.29,,,,,DoubleTap Games,E
FlatOut: Head On,PSP,2008.0,Racing,Empire Interactive,0.13,0.1,0.0,0.06,0.29,74.0,28.0,8.2,21.0,Bugbear,T
Jikkyou Powerful Pro Yakyuu 8,PS2,2001.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.0,0.29,,,,,,
Jeremy McGrath Supercross 2000,N64,1999.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.0,0.29,,,,,,
Supercross 2000,N64,1999.0,Racing,Electronic Arts,0.23,0.06,0.0,0.0,0.29,,,,,,
War Gods,N64,1997.0,Fighting,Midway Games,0.23,0.06,0.0,0.0,0.29,,,,,,
Viz,N64,1998.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.0,0.29,,,,,,
Top Gear Overdrive,N64,1998.0,Racing,Kemco,0.23,0.06,0.0,0.0,0.29,,,,,,
Ken Griffey Jr.'s Slugfest,N64,1999.0,Sports,Nintendo,0.23,0.06,0.0,0.0,0.29,,,,,,
The New Tetris,N64,1999.0,Puzzle,Nintendo,0.22,0.05,0.02,0.0,0.29,,,,,,
Xena: Warrior Princess - The Talisman of Fate,N64,1999.0,Fighting,Titus,0.23,0.06,0.0,0.0,0.29,,,,,,
The Godfather: Dons Edition,PS3,2007.0,Action,Electronic Arts,0.25,0.02,0.0,0.03,0.29,,,,,,
Duel Masters: Sempai Legends,GBA,2003.0,Misc,Atari,0.21,0.08,0.0,0.01,0.29,69.0,19.0,8.0,5.0,Mistic Software,E
Marvel Super Hero Squad,PS2,2009.0,Fighting,THQ,0.14,0.11,0.0,0.04,0.29,,,,,THQ,E10+
John Deere: Harvest in the Heartland,DS,2007.0,Simulation,Ubisoft,0.23,0.03,0.0,0.02,0.29,43.0,7.0,,,Black Lantern Studios,E
Harvest Moon: Magical Melody,Wii,2008.0,Simulation,Rising Star Games,0.23,0.03,0.0,0.02,0.29,69.0,14.0,8.8,17.0,Marvelous Entertainment,E
Resident Evil: Revelations 2,PS3,2015.0,Action,Capcom,0.06,0.05,0.16,0.02,0.29,,,6.8,48.0,Capcom,M
Heroes of the Pacific,PS2,2005.0,Simulation,Codemasters,0.14,0.11,0.0,0.04,0.29,76.0,31.0,8.4,15.0,IR Gurus,T
Prince of Persia: Rival Swords,Wii,2007.0,Action,Ubisoft,0.24,0.02,0.0,0.02,0.29,70.0,30.0,7.7,21.0,Ubisoft Montreal,T
The Lord of the Rings: The Third Age,GC,2004.0,Role-Playing,Electronic Arts,0.22,0.06,0.0,0.01,0.29,74.0,25.0,7.8,19.0,EA Games,T
Trace Memory,DS,2005.0,Adventure,Nintendo,0.15,0.01,0.12,0.01,0.29,70.0,51.0,8.1,42.0,Cing,T
X-Men Legends II: Rise of Apocalypse,PSP,2005.0,Role-Playing,Activision,0.25,0.01,0.0,0.02,0.29,84.0,30.0,8.2,43.0,Vicarious Visions,T
Nicktoons: Battle for Volcano Island,GC,,Action,Unknown,0.22,0.06,0.0,0.01,0.29,,,7.0,4.0,Blue Tongue Entertainment,E
Just Dance Wii 2,Wii,2012.0,Misc,Nintendo,0.0,0.0,0.29,0.0,0.29,,,,,,
Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,2013.0,Fighting,Marvelous Entertainment,0.08,0.02,0.16,0.03,0.29,,,,,,
Borderlands: The Pre-Sequel,PC,2014.0,Shooter,Take-Two Interactive,0.11,0.15,0.0,0.02,0.29,75.0,55.0,6.2,703.0,2K Australia,M
Madden NFL 08,XB,2007.0,Sports,Electronic Arts,0.22,0.06,0.0,0.01,0.29,76.0,6.0,6.0,4.0,EA Tiburon,E
DX Game of Life,PS,1996.0,Misc,Takara,0.0,0.0,0.27,0.02,0.29,,,,,,
Trauma Center: New Blood,Wii,2007.0,Simulation,Nintendo,0.22,0.04,0.01,0.02,0.29,77.0,43.0,8.0,20.0,Atlus,T
Starhawk,PS3,2012.0,Action,Sony Computer Entertainment,0.18,0.05,0.03,0.03,0.29,77.0,71.0,7.8,188.0,LightBox Interactive,T
Pirates of the Caribbean,XB,2003.0,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29,65.0,30.0,7.4,27.0,Akella,T
FIFA Soccer 13,3DS,2012.0,Action,Electronic Arts,0.06,0.2,0.0,0.03,0.29,68.0,4.0,3.7,16.0,Electronic Arts,E
Ace Combat: Joint Assault,PSP,2010.0,Simulation,Namco Bandai Games,0.06,0.05,0.15,0.03,0.29,71.0,30.0,7.2,12.0,Project Aces,T
The Punisher,XB,2005.0,Action,THQ,0.22,0.06,0.0,0.01,0.29,,,,,,
MLB Pennant Race,PS,1996.0,Sports,Sony Computer Entertainment,0.16,0.11,0.0,0.02,0.29,,,,,,
The BIGS 2,Wii,2009.0,Sports,Take-Two Interactive,0.26,0.01,0.0,0.02,0.29,68.0,5.0,8.5,6.0,Blue Castle Games,E10+
Shrek: Forever After,Wii,2010.0,Platform,Activision,0.18,0.09,0.0,0.03,0.29,,,,,Xpec,E10+
Turning Point: Fall of Liberty,X360,2008.0,Shooter,Codemasters,0.23,0.04,0.0,0.02,0.29,43.0,44.0,6.8,87.0,Spark Unlimited,T
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991.0,Role-Playing,Angel Studios,0.0,0.0,0.29,0.0,0.29,,,,,,
Karaoke Revolution Glee: Volume 3,Wii,2011.0,Misc,Konami Digital Entertainment,0.23,0.04,0.0,0.02,0.29,,,,,Hijinx Studios,T
Sonic Boom: Shattered Crystal,3DS,2014.0,Action,Sega,0.17,0.09,0.0,0.03,0.29,47.0,21.0,6.3,160.0,Sanzaru Games,E
Shrek Super Party,PS2,2002.0,Misc,TDK Mediactive,0.14,0.11,0.0,0.04,0.29,30.0,4.0,5.1,17.0,Mass Media,E
MLB Power Pros,Wii,2007.0,Sports,Konami Digital Entertainment,0.23,0.0,0.04,0.02,0.29,83.0,12.0,8.4,45.0,Konami,E
Mah Jong Quest: Expeditions,DS,2007.0,Puzzle,Avanquest,0.02,0.25,0.0,0.01,0.29,,,,,Game Brains,E
"Sakura Wars 4: Koi Seyo,Otome",DC,2002.0,Adventure,Sega,0.0,0.0,0.29,0.0,0.29,,,,,,
"Sakura Wars: So Long, My Love",PS2,2005.0,Role-Playing,Sega,0.07,0.05,0.15,0.02,0.29,81.0,15.0,7.3,26.0,RED Entertainment,T
Dynasty Tactics,PS2,2002.0,Strategy,Tecmo Koei,0.06,0.05,0.16,0.02,0.29,79.0,14.0,8.1,31.0,Koei,T
Call of Juarez: The Cartel,PS3,2011.0,Shooter,Ubisoft,0.12,0.12,0.0,0.05,0.29,45.0,42.0,5.5,74.0,Techland,M
Snowboarding,PS,2000.0,Sports,Midas Interactive Entertainment,0.16,0.11,0.0,0.02,0.29,,,,,,
Sesame Street: Cookie's Counting Carnival,Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.27,0.0,0.0,0.02,0.29,,,,,Black Lantern Studios,EC
Angry Birds Star Wars,PS3,2013.0,Strategy,Activision,0.1,0.14,0.0,0.05,0.29,49.0,6.0,3.6,23.0,Exient Entertainment,E
Metal Gear Solid V: Ground Zeroes,XOne,2014.0,Action,Konami Digital Entertainment,0.15,0.11,0.0,0.02,0.29,76.0,13.0,5.4,348.0,Kojima Productions,M
SimCity 4,PC,2003.0,Simulation,Electronic Arts,0.01,0.24,0.0,0.03,0.29,84.0,36.0,8.7,268.0,Maxis,E
James Bond 007: Legends,X360,2012.0,Shooter,Activision,0.13,0.13,0.0,0.03,0.29,,,,,,
Puzzle Quest: Challenge of the Warlords,Wii,2007.0,Puzzle,D3Publisher,0.26,0.0,0.0,0.02,0.29,71.0,17.0,6.2,5.0,Vicious Cycle,E10+
Dragon Ball Heroes: Ultimate Mission,3DS,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.29,0.0,0.29,,,,,,
One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,2009.0,Action,Namco Bandai Games,0.0,0.1,0.17,0.02,0.29,,,,,,
Surf's Up,PS2,2007.0,Sports,Ubisoft,0.14,0.11,0.0,0.04,0.29,60.0,4.0,,,Ubisoft Montreal,E10+
Looney Tunes Racing,PS,2000.0,Racing,Infogrames,0.16,0.11,0.0,0.02,0.29,71.0,11.0,,,Circus Freak,E
Disgaea 5: Alliance of Vengeance,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.11,0.08,0.06,0.04,0.29,80.0,43.0,8.1,173.0,Nippon Ichi Software,T
Final Fantasy X-2: International + Last Mission,PS2,2004.0,Role-Playing,Square Enix,0.0,0.0,0.29,0.0,0.29,,,,,,
Namco Museum Vol.2,PS,1996.0,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29,,,,,,
Sengoku Basara: Samurai Heroes,Wii,2010.0,Action,Capcom,0.06,0.01,0.2,0.01,0.29,65.0,18.0,8.8,13.0,Capcom,T
Rayman 3: Hoodlum Havoc,PS2,2003.0,Platform,Ubisoft,0.14,0.11,0.0,0.04,0.29,76.0,21.0,8.6,38.0,Ubisoft,E
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.29,0.0,0.29,,,,,,
Warriors Orochi 2,PSP,2008.0,Action,Tecmo Koei,0.06,0.0,0.22,0.01,0.29,56.0,14.0,7.5,4.0,Omega Force,T
Feel the Magic XY/XX,DS,2004.0,Puzzle,Sega,0.17,0.0,0.1,0.02,0.29,75.0,55.0,8.1,18.0,Sonic Team,T
Psi-Ops: The Mindgate Conspiracy,PS2,2004.0,Shooter,Midway Games,0.14,0.11,0.0,0.04,0.29,84.0,46.0,8.9,27.0,Midway,M
Tomba! 2: The Evil Swine Return,PS,1999.0,Platform,Sony Computer Entertainment,0.16,0.11,0.0,0.02,0.29,,,,,,
Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006.0,Role-Playing,Square Enix,0.0,0.0,0.29,0.0,0.29,,,,,,
Neopets Puzzle Adventure,DS,2008.0,Puzzle,Capcom,0.26,0.0,0.0,0.02,0.29,70.0,12.0,,,Infinite Interactive,E
BeatMania Append 4thMix: The beat goes on,PS,1999.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.27,0.02,0.29,,,,,,
Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992.0,Strategy,Tecmo Koei,0.0,0.0,0.29,0.0,0.29,,,,,,
Power Pro Kun Pocket 11,DS,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.0,0.29,,,,,,
Sonic & All-Stars Racing Transformed,3DS,2012.0,Racing,Sega,0.12,0.14,0.0,0.02,0.29,,,,,,
Dead Rising: Chop Till You Drop,Wii,2009.0,Action,Capcom,0.15,0.07,0.05,0.02,0.29,61.0,30.0,6.5,35.0,TOSE,M
Purr Pals,Wii,2008.0,Simulation,Deep Silver,0.26,0.0,0.0,0.02,0.29,,,,,Crave,E
Spyro: A Hero's Tail,GC,2004.0,Platform,Vivendi Games,0.22,0.06,0.0,0.01,0.29,62.0,13.0,8.3,10.0,Eurocom Entertainment Software,E
NASCAR 08,X360,2007.0,Racing,Electronic Arts,0.26,0.0,0.0,0.02,0.29,59.0,29.0,5.2,30.0,EA Tiburon,E
Battle & Get! Pokemon Typing DS,DS,2011.0,Misc,Nintendo,0.0,0.0,0.29,0.0,0.29,,,,,,
World of Tanks,PC,2011.0,Shooter,Wargaming.net,0.0,0.23,0.0,0.05,0.29,80.0,38.0,3.7,1466.0,Wargaming.net,T
Links 2004,XB,2003.0,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29,80.0,41.0,9.0,9.0,Indie Built,E
PGA Tour 97,PS,1996.0,Sports,Electronic Arts,0.16,0.11,0.0,0.02,0.29,,,,,,
Majin and the Forsaken Kingdom,PS3,2010.0,Adventure,Namco Bandai Games,0.09,0.13,0.01,0.05,0.29,72.0,49.0,7.9,35.0,Game Republic,T
Assassin's Creed IV: Black Flag,WiiU,2013.0,Action,Ubisoft,0.17,0.09,0.0,0.03,0.29,86.0,5.0,7.7,207.0,Ubisoft,M
Earthworm Jim,GBA,2001.0,Platform,Interplay,0.2,0.08,0.0,0.01,0.29,72.0,10.0,5.7,6.0,Game Titan,E
Tales of Phantasia,GBA,2003.0,Role-Playing,Nintendo,0.08,0.03,0.17,0.01,0.29,76.0,29.0,8.1,24.0,Namco,E10+
Bratz: Super Babyz,DS,2008.0,Action,THQ,0.26,0.0,0.0,0.02,0.28,50.0,4.0,,,Creat Studios,E
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016.0,Action,Square Enix,0.0,0.0,0.28,0.0,0.28,,,,,,
Monster 4x4: Masters of Metal,PS2,2003.0,Racing,Ubisoft,0.14,0.11,0.0,0.04,0.28,48.0,9.0,8.3,13.0,Ubisoft,E
SingStar Country,PS2,2008.0,Misc,Sony Computer Entertainment,0.14,0.11,0.0,0.04,0.28,75.0,13.0,,,SCEE London Studio,T
VMX Racing,PS,1997.0,Racing,Playmates,0.16,0.11,0.0,0.02,0.28,,,,,,
Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.0,0.28,,,7.9,9.0,Clap Hanz,E
Harvest Moon DS Cute (US sales),DS,2005.0,Simulation,Marvelous Interactive,0.28,0.0,0.0,0.0,0.28,,,,,,
Disney's Extreme Skate Adventure,GBA,2003.0,Sports,Activision,0.2,0.08,0.0,0.01,0.28,70.0,6.0,,,Vicarious Visions,E
Dragon Ball GT: Transformation,GBA,2005.0,Action,Atari,0.2,0.08,0.0,0.01,0.28,69.0,12.0,8.2,26.0,Webfoot Technologies,E10+
Super Fire ProWrestling X,SNES,1995.0,Fighting,Human Entertainment,0.0,0.0,0.28,0.0,0.28,,,,,,
Battlefield: Hardline,X360,2015.0,Shooter,Electronic Arts,0.17,0.09,0.0,0.03,0.28,,,4.1,65.0,Visceral Games,M
International Superstar Soccer,SNES,1994.0,Sports,Konami Digital Entertainment,0.0,0.0,0.28,0.0,0.28,,,,,,
Tigger's Honey Hunt,PS,2000.0,Platform,Ubisoft,0.16,0.11,0.0,0.02,0.28,,,,,,
FIFA 15,PC,2014.0,Sports,Electronic Arts,0.0,0.27,0.0,0.02,0.28,82.0,9.0,4.2,383.0,EA Sports,E
The Warriors,XB,2005.0,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28,85.0,55.0,8.2,21.0,Rockstar Toronto,M
Shadow Hearts,PS2,2001.0,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28,73.0,24.0,8.8,55.0,Sacnoth,M
Dragon Ball Z: Budokai Tenkaichi 2,Wii,2006.0,Fighting,Atari,0.24,0.03,0.0,0.02,0.28,72.0,37.0,8.5,40.0,Spike,T
Haven: Call of the King,PS2,,Platform,Midway Games,0.14,0.11,0.0,0.04,0.28,69.0,26.0,6.9,15.0,Traveller's Tales,T
Street Hoops,XB,2002.0,Sports,Activision,0.21,0.06,0.0,0.01,0.28,58.0,22.0,8.0,4.0,Black Ops Entertainment,T
Yu-Gi-Oh! Double Pack,GBA,2006.0,Role-Playing,Konami Digital Entertainment,0.2,0.08,0.0,0.01,0.28,,,,,,
X-Men: Reign of Apocalypse,GBA,2001.0,Action,Activision,0.2,0.08,0.0,0.01,0.28,61.0,10.0,,,Digital Eclipse,E
R: Racing Evolution,PS2,2003.0,Racing,Namco Bandai Games,0.14,0.11,0.0,0.04,0.28,66.0,35.0,6.2,5.0,Namco,T
Netsu Chu! Pro Yakyuu 2003,PS2,2003.0,Sports,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,,,,,,
